"id","change_type","accuracy","sequence"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,0,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,0,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,0,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,0,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,0,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,0,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,0,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,0,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,0,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,0,1,"mixed_repetition"
7,1,1,"mixed_repetition"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,0,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,0,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,0,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,0,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,0,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,0,"mixed_switch"
7,1,1,"mixed_switch"
7,1,0,"mixed_switch"
7,0,0,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,0,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
7,1,1,"mixed_switch"
7,0,0,"mixed_switch"
7,1,1,"mixed_switch"
7,0,1,"mixed_switch"
7,0,1,"mixed_switch"
7,1,1,"mixed_switch"
8,0,1,"pure_repetition"
8,1,0,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,0,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,0,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,0,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,0,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,0,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,0,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,0,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,0,1,"pure_repetition"
8,1,1,"pure_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,0,"mixed_repetition"
8,0,0,"mixed_repetition"
8,0,0,"mixed_repetition"
8,1,0,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,0,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,0,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,0,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,0,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,0,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,0,"mixed_repetition"
8,1,0,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,0,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,0,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,0,"mixed_repetition"
8,1,0,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,0,1,"mixed_repetition"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,0,"mixed_switch"
8,0,1,"mixed_switch"
8,0,0,"mixed_switch"
8,0,1,"mixed_switch"
8,0,0,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,0,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,0,"mixed_switch"
8,1,0,"mixed_switch"
8,1,0,"mixed_switch"
8,1,1,"mixed_switch"
8,0,0,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,0,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,0,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,0,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,0,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,0,"mixed_switch"
8,1,1,"mixed_switch"
8,1,0,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,0,"mixed_switch"
8,0,1,"mixed_switch"
8,1,0,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,0,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,0,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,0,"mixed_switch"
8,0,0,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,0,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,0,1,"mixed_switch"
8,1,1,"mixed_switch"
8,0,1,"mixed_switch"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,0,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,0,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,0,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,0,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
9,1,1,"pure_repetition"
9,1,1,"pure_repetition"
9,0,1,"pure_repetition"
